1606500241.930286,0
1606500242.033626,2
1606500242.140046,4
1606500242.247302,3
1606500242.350611,4
1606500242.454665,3
1606500242.559256,3
1606500242.663466,1
1606500242.766946,2
1606500242.870129,2
1606500242.974424,4
1606500243.079826,3
1606500243.182897,5
1606500243.287981,4
1606500243.390951,3
1606500243.495106,4
1606500243.598765,3
1606500243.702159,4
1606500243.805772,4
1606500243.909593,3
1606500244.012844,4
1606500244.116756,2
1606500244.220454,4
1606500244.324289,2
1606500244.428085,4
1606500244.542279,3
1606500244.650930,4
1606500244.755713,3
1606500244.866753,1
1606500244.980044,3
1606500245.084070,4
1606500245.187972,4
1606500245.291082,3
1606500245.395439,3
1606500245.498800,3
1606500245.602625,4
1606500245.706499,3
1606500245.811680,4
1606500245.915217,3
1606500246.019515,4
1606500246.123261,5
1606500246.227846,2
1606500246.331796,5
1606500246.435198,4
1606500246.538686,1
1606500246.642450,4
1606500246.746668,5
1606500246.850266,5
1606500246.954769,2
1606500247.058427,3
1606500247.162497,3
1606500247.267795,2
1606500247.370591,4
1606500247.473658,2
1606500247.576982,5
1606500247.681108,3
1606500247.786693,4
1606500247.893832,3
1606500247.999222,4
1606500248.102617,4
1606500248.205654,2
1606500248.309245,4
1606500248.420768,4
1606500248.524092,2
1606500248.627196,4
1606500248.734892,4
1606500248.838171,1
1606500248.945276,3
1606500249.049216,2
1606500249.152528,3
1606500249.255445,3
1606500249.358517,4
1606500249.461739,3
1606500249.565038,4
1606500249.668990,3
1606500249.772409,5
1606500249.876333,1
1606500249.979922,3
1606500250.084671,2
1606500250.187884,4
1606500250.292709,2
1606500250.399930,4
1606500250.506699,3
1606500250.612121,3
1606500250.718130,5
1606500250.822347,4
1606500250.925710,2
1606500251.029282,4
1606500251.132633,4
1606500251.235715,4
1606500251.339867,3
1606500251.444312,3
1606500251.548469,4
1606500251.651422,4
1606500251.756567,0
1606500251.860247,3
1606500251.965414,3
1606500252.068624,4
1606500252.172889,3
1606500252.277854,2
1606500252.381318,5
1606500252.485380,2
1606500252.589365,5
1606500252.695706,3
1606500252.799142,5
1606500252.902653,1
1606500253.005916,4
1606500253.109734,4
1606500253.213686,3
1606500253.317623,2
1606500253.422102,5
1606500253.528575,4
1606500253.632328,4
1606500253.736802,3
1606500253.845371,4
1606500253.952344,2
1606500254.055386,3
1606500254.161491,5
1606500254.264961,2
1606500254.369030,3
1606500254.472311,5
1606500254.575531,2
1606500254.684768,4
1606500254.788932,0
1606500254.892403,3
1606500254.995714,5
1606500255.099086,3
1606500255.203098,4
1606500255.306806,3
1606500255.410916,5
1606500255.514184,2
1606500255.618188,4
1606500255.721519,0
1606500255.826820,4
1606500255.933782,5
1606500256.037677,4
1606500256.142040,4
1606500256.245729,3
1606500256.349018,5
1606500256.454294,2
1606500256.558096,4
1606500256.661801,5
1606500256.765020,5
1606500256.870251,4
1606500256.973308,4
1606500257.078303,2
1606500257.181796,4
1606500257.286175,2
1606500257.392283,4
1606500257.496334,4
1606500257.600662,4
1606500257.707163,4
1606500257.813656,5
1606500257.924927,2
1606500258.029012,3
1606500258.136878,4
1606500258.240265,3
1606500258.344338,2
1606500258.448114,4
1606500258.551582,3
1606500258.655810,4
1606500258.759767,3
1606500258.863428,3
1606500258.970311,1
1606500259.076078,4
1606500259.180109,2
1606500259.289976,3
1606500259.399043,3
1606500259.509670,4
1606500259.613328,3
1606500259.716679,2
1606500259.825173,5
1606500259.928184,3
1606500260.032942,5
1606500260.136145,5
1606500260.241915,2
1606500260.349139,3
1606500260.455543,3
1606500260.558974,4
1606500260.664176,3
1606500260.767557,2
1606500260.877670,2
1606500260.984985,4
1606500261.088208,0
1606500261.195141,2
1606500261.302502,3
1606500261.408427,5
1606500261.514865,2
1606500261.618073,3
1606500261.725114,2
1606500261.832628,3
1606500261.937382,3
1606500262.041878,4
1606500262.145987,2
1606500262.250182,4
1606500262.359897,4
1606500262.464986,5
1606500262.569737,2
1606500262.676593,3
1606500262.780770,4
1606500262.886693,2
1606500262.991123,4
1606500263.096428,4
1606500263.201422,2
1606500263.307260,3
1606500263.411468,4
1606500263.515774,1
1606500263.620189,2
1606500263.725797,3
1606500263.845604,3
1606500263.951638,4
1606500264.055754,5
1606500264.160327,1
1606500264.264407,3
1606500264.368799,1
1606500264.474109,3
1606500264.590658,4
1606500264.693660,3
1606500264.799746,2
1606500264.903083,4
1606500265.007363,3
1606500265.111688,4
1606500265.218068,2
1606500265.321757,5
1606500265.425943,2
1606500265.529487,3
1606500265.635806,4
1606500265.740325,2
1606500265.844265,3
