1606500306.91,1.694
1606500309.61,0.876
1606500311.5,1.475
1606500313.99,0.376
1606500315.38,0.407
1606500316.79,0.572
1606500318.37,0.856
1606500320.24,1.344
1606500322.6,0.336
1606500323.94,0.397
1606500325.35,0.441
1606500326.81,0.583
1606500328.4,0.709
1606500330.12,0.78
1606500331.91,0.697
1606500333.61,0.467
1606500335.09,0.552
1606500336.66,0.582
1606500338.25,0.407
1606500339.67,0.707
1606500341.38,0.622
1606500343.02,0.487
1606500344.51,0.534
1606500346.06,0.652
1606500347.72,0.483
1606500349.22,0.526
1606500350.75,0.682
1606500352.44,1.128
1606500354.58,1.255
1606500356.85,0.777
1606500358.63,1.006
1606500360.65,0.554
1606500362.21,0.525
1606500363.75,0.438
1606500365.2,0.527
1606500366.73,0.473
